|company_name|startup_goa_link|gmap|lat|lng|place_id|formatted_address
97|i-Flo Technologies|http://startupgoa.org/company/i-Flo%20Technologies/|"[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.2934647, 'lng': 73.96537150000002}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2921157197085, 'lng': 73.96402251970852}, 'northeast': {'lat': 15.2948136802915, 'lng': 73.96672048029153}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Margao', 'short_name': 'Margao'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403602', 'short_name': '403602'}], 'place_id': 'ChIJAQAAAGSxvzsRVGqTNMFhCu4', 'formatted_address': ""#9, MNF Heights, Meheraj's Bldg, opp. KFC, Margao, Goa 403602, India""}]"|15.2934647|73.96537150000002|ChIJAQAAAGSxvzsRVGqTNMFhCu4|#9, MNF Heights, Meheraj's Bldg, opp. KFC, Margao, Goa 403602, India
98|Idea Bridge|http://startupgoa.org/company/Idea%20Bridge/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.2598478, 'lng': 74.1092269}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2584988197085, 'lng': 74.10787791970849}, 'northeast': {'lat': 15.2611967802915, 'lng': 74.1105758802915}}}, 'address_components': [{'types': ['neighborhood', 'political'], 'long_name': 'BEPQUEGAL', 'short_name': 'BEPQUEGAL'}, {'types': ['locality', 'political'], 'long_name': 'Vodlemol Cacora', 'short_name': 'Vodlemol Cacora'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'South Goa', 'short_name': 'South Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403706', 'short_name': '403706'}], 'place_id': 'ChIJkcMUYGSsvzsRsbOfeE6inhQ', 'formatted_address': 'BEPQUEGAL, Vodlemol Cacora, Goa 403706, India'}]|15.2598478|74.1092269|ChIJkcMUYGSsvzsRsbOfeE6inhQ|BEPQUEGAL, Vodlemol Cacora, Goa 403706, India
99|Ideus Concepts|http://startupgoa.org/company/Ideus%20Concepts/|"[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.517163, 'lng': 73.837019}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5158140197085, 'lng': 73.83567001970849}, 'northeast': {'lat': 15.5185119802915, 'lng': 73.8383679802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Bardez', 'short_name': 'Bardez'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJQT5eWXfAvzsRbgOEqqUauew', 'formatted_address': '""Vishwas"", Pundaliknagar, Alto Betim, Bardez, Goa 403521, India'}]"|15.517163|73.837019|ChIJQT5eWXfAvzsRbgOEqqUauew|"""Vishwas"", Pundaliknagar, Alto Betim, Bardez, Goa 403521, India"
100|IGOA|http://startupgoa.org/company/IGOA/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5728563, 'lng': 73.7424231}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5715073197085, 'lng': 73.74107411970849}, 'northeast': {'lat': 15.5742052802915, 'lng': 73.74377208029149}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Bardez', 'short_name': 'Bardez'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}], 'place_id': 'ChIJYUZPFlLqvzsR7bONDp3b-jw', 'formatted_address': '71/9 Gaunwaddo (Flea Market next to Tantra) Anjuna 403509, Bardez, Goa, India'}]|15.5728563|73.7424231|ChIJYUZPFlLqvzsR7bONDp3b-jw|71/9 Gaunwaddo (Flea Market next to Tantra) Anjuna 403509, Bardez, Goa, India
101|iGoanHost|http://startupgoa.org/company/iGoanHost/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4874659, 'lng': 73.8242621}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4861169197085, 'lng': 73.82291311970849}, 'northeast': {'lat': 15.4888148802915, 'lng': 73.8256110802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJAQAAAJTAvzsR4FWyu-sWBwQ', 'formatted_address': 'A-9 Neugi Nagar, Portais, Panaji, Goa 403001, India'}]|15.4874659|73.8242621|ChIJAQAAAJTAvzsR4FWyu-sWBwQ|A-9 Neugi Nagar, Portais, Panaji, Goa 403001, India
102|IIHT|http://startupgoa.org/company/IIHT/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4950881, 'lng': 73.8207384}, 'location_type': 'ROOFTOP', 'viewport': {'southwest': {'lat': 15.4937391197085, 'lng': 73.81938941970849}, 'northeast': {'lat': 15.4964370802915, 'lng': 73.8220873802915}}}, 'address_components': [{'types': ['premise'], 'long_name': 'Rizvi Tower', 'short_name': 'Rizvi Tower'}, {'types': ['route'], 'long_name': '18th June Road', 'short_name': '18th June Rd'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Santa Inez', 'short_name': 'Santa Inez'}, {'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJQQf6m47AvzsRqMAt9QEPPkU', 'formatted_address': 'Rizvi Tower, 18th June Rd, Santa Inez, Panaji, Goa 403001, India'}]|15.4950881|73.8207384|ChIJQQf6m47AvzsRqMAt9QEPPkU|Rizvi Tower, 18th June Rd, Santa Inez, Panaji, Goa 403001, India
103|iLingo|http://startupgoa.org/company/iLingo/|||||
104|Imagefile|http://startupgoa.org/company/Imagefile/|||||
105|Imagine Works|http://startupgoa.org/company/Imagine%20Works/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.291673, 'lng': 73.985728}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2903240197085, 'lng': 73.98437901970848}, 'northeast': {'lat': 15.2930219802915, 'lng': 73.9870769802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Margao', 'short_name': 'Margao'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403602', 'short_name': '403602'}], 'place_id': 'ChIJL6Vp_eizvzsRBTITzWZwPEI', 'formatted_address': 'F-2, Yash Residency Off Margao-Curtorim Road Opp. Cristo Rei Party Hall Sonsoddo, Margao, Goa 403602, India'}]|15.291673|73.985728|ChIJL6Vp_eizvzsRBTITzWZwPEI|F-2, Yash Residency Off Margao-Curtorim Road Opp. Cristo Rei Party Hall Sonsoddo, Margao, Goa 403602, India
106|Indistrial Design Center, IIT Bombay|http://startupgoa.org/company/Indistrial%20Design%20Center%2C%20IIT%20Bombay/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 19.133235, 'lng': 72.91728359999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 19.1318860197085, 'lng': 72.91593461970848}, 'northeast': {'lat': 19.1345839802915, 'lng': 72.91863258029149}}}, 'address_components': [{'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['political', 'sublocality', 'sublocality_level_2'], 'long_name': 'IIT Area', 'short_name': 'IIT Area'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Powai', 'short_name': 'Powai'}, {'types': ['locality', 'political'], 'long_name': 'Mumbai', 'short_name': 'Mumbai'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'Mumbai Suburban', 'short_name': 'Mumbai Suburban'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Maharashtra', 'short_name': 'MH'}, {'types': ['postal_code'], 'long_name': '400076', 'short_name': '400076'}], 'place_id': 'ChIJR2ya5_XH5zsRtB04RqDA-CQ', 'formatted_address': 'IIT Area, Powai, Mumbai, Maharashtra 400076, India'}, {'types': ['establishment', 'point_of_interest', 'university'], 'geometry': {'location': {'lat': 19.1334302, 'lng': 72.9132679}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 19.1320812197085, 'lng': 72.91191891970848}, 'northeast': {'lat': 19.1347791802915, 'lng': 72.9146168802915}}}, 'address_components': [{'types': ['neighborhood', 'political'], 'long_name': 'Powai', 'short_name': 'Powai'}, {'types': ['locality', 'political'], 'long_name': 'Mumbai', 'short_name': 'Mumbai'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Maharashtra', 'short_name': 'MH'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '400076', 'short_name': '400076'}], 'place_id': 'ChIJOcDvifHH5zsRTonFxaTO_Wg', 'formatted_address': 'Main Gate Road, Powai, Mumbai, Maharashtra 400076, India'}]|19.133235|72.91728359999999|ChIJR2ya5_XH5zsRtB04RqDA-CQ|IIT Area, Powai, Mumbai, Maharashtra 400076, India
107|Infinient|http://startupgoa.org/company/Infinient/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.497854, 'lng': 73.822639}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4965050197085, 'lng': 73.82129001970848}, 'northeast': {'lat': 15.4992029802915, 'lng': 73.82398798029149}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJJ6RTE4zAvzsRQVKUupqpM7s', 'formatted_address': 'L49,, Alfran Plaza, Panaji, Goa 403001, India'}]|15.497854|73.822639|ChIJJ6RTE4zAvzsRQVKUupqpM7s|L49,, Alfran Plaza, Panaji, Goa 403001, India
108|Infipre IT Services OPC Pvt. Ltd.|http://startupgoa.org/company/Infipre%20IT%20Services%20%28OPC%29%20Pvt.%20Ltd./|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.562094, 'lng': 74.01218800000001}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5607450197085, 'lng': 74.01083901970851}, 'northeast': {'lat': 15.5634429802915, 'lng': 74.01353698029152}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Sanquelim', 'short_name': 'Sanquelim'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403505', 'short_name': '403505'}], 'place_id': 'ChIJg1xxNF-9vzsRgZH0qvOoC68', 'formatted_address': 'A-1. Shanta Commercial Complex, Gokulwadi, Sanquelim, Goa 403505, India'}]|15.562094|74.01218800000001|ChIJg1xxNF-9vzsRgZH0qvOoC68|A-1. Shanta Commercial Complex, Gokulwadi, Sanquelim, Goa 403505, India
109|innGoa|http://startupgoa.org/company/innGoa/|[{'types': ['establishment', 'point_of_interest', 'real_estate_agency', 'travel_agency'], 'geometry': {'location': {'lat': 15.2590573, 'lng': 73.9278405}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2577083197085, 'lng': 73.9264915197085}, 'northeast': {'lat': 15.2604062802915, 'lng': 73.92918948029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Margao', 'short_name': 'Margao'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403716', 'short_name': '403716'}], 'place_id': 'ChIJz7STzOGzvzsRrJGTZwV1FjQ', 'formatted_address': 'Shop No. A-SH-13, Merad Classic, Vasvaddo Beach Road, Benaulim - Goa., Margao, Goa 403716, India'}]|15.2590573|73.9278405|ChIJz7STzOGzvzsRrJGTZwV1FjQ|Shop No. A-SH-13, Merad Classic, Vasvaddo Beach Road, Benaulim - Goa., Margao, Goa 403716, India
110|Integrina Technologies Pvt. Ltd.|http://startupgoa.org/company/Integrina%20Technologies%20Pvt.%20Ltd./|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5145355, 'lng': 73.82876569999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5131865197085, 'lng': 73.82741671970848}, 'northeast': {'lat': 15.5158844802915, 'lng': 73.83011468029149}}}, 'address_components': [{'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Alto- Betim Porvorim', 'short_name': 'Alto- Betim Porvorim'}, {'types': ['locality', 'political'], 'long_name': 'Penha de França', 'short_name': 'Penha de França'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJb55APmXAvzsRf7vlFy0eC04', 'formatted_address': 'Alto- Betim Porvorim, Penha de França, Goa 403521, India'}]|15.5145355|73.82876569999999|ChIJb55APmXAvzsRf7vlFy0eC04|Alto- Betim Porvorim, Penha de França, Goa 403521, India
111|Intelligent Legal Risk Management Solutions LLP / iPleaders|http://startupgoa.org/company/Intelligent%20Legal%20Risk%20Management%20Solutions%20LLP%20%2F%20iPleaders/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 28.5196, 'lng': 77.204002}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 28.51825101970849, 'lng': 77.20265301970849}, 'northeast': {'lat': 28.5209489802915, 'lng': 77.20535098029151}}}, 'address_components': [{'types': ['route'], 'long_name': 'Mehrauli - Badarpur Road', 'short_name': 'MB Road'}, {'types': ['neighborhood', 'political'], 'long_name': 'Saidulajab', 'short_name': 'Saidulajab'}, {'types': ['locality', 'political'], 'long_name': 'New Delhi', 'short_name': 'New Delhi'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '110030', 'short_name': '110030'}], 'place_id': 'ChIJxTMqq_PhDDkRystAWXBhV10', 'formatted_address': 'iPleaders 33 A, Mehrauli - Badarpur Rd, Saidulajab, New Delhi, 110030, India'}]|28.5196|77.204002|ChIJxTMqq_PhDDkRystAWXBhV10|iPleaders 33 A, Mehrauli - Badarpur Rd, Saidulajab, New Delhi, 110030, India
112|International Trade Promotion|http://startupgoa.org/company/International%20Trade%20Promotion/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.494476, 'lng': 73.820379}, 'location_type': 'ROOFTOP', 'viewport': {'southwest': {'lat': 15.4931270197085, 'lng': 73.81903001970849}, 'northeast': {'lat': 15.4958249802915, 'lng': 73.8217279802915}}}, 'address_components': [{'types': ['subpremise'], 'long_name': '2nd Floor', 'short_name': '2nd Floor'}, {'types': ['premise'], 'long_name': 'Shanta Building', 'short_name': 'Shanta Building'}, {'types': ['street_number'], 'long_name': '91springboard', 'short_name': '91springboard'}, {'types': ['route'], 'long_name': '18th June Road', 'short_name': '18th June Rd'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Santa Inez', 'short_name': 'Santa Inez'}, {'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJAQAAAJTAvzsRcDFU-bOkRtQ', 'formatted_address': '2nd Floor, Shanta Building, 91springboard, 18th June Rd, Santa Inez, Panaji, Goa 403001, India'}]|15.494476|73.820379|ChIJAQAAAJTAvzsRcDFU-bOkRtQ|2nd Floor, Shanta Building, 91springboard, 18th June Rd, Santa Inez, Panaji, Goa 403001, India
113|Inventrom|http://startupgoa.org/company/Inventrom/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 12.9797769, 'lng': 77.63848089999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 12.9784279197085, 'lng': 77.6371319197085}, 'northeast': {'lat': 12.9811258802915, 'lng': 77.6398298802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Bengaluru', 'short_name': 'Bengaluru'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Karnataka', 'short_name': 'KA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '560038', 'short_name': '560038'}], 'place_id': 'ChIJ5cyOQIXAvzsRirh6_EjhTPc', 'formatted_address': '79, 11th Cross Rd, Binnamangala, Hoysala Nagar, Indira Nagar, Bengaluru, Karnataka 560038, India'}]|12.9797769|77.63848089999999|ChIJ5cyOQIXAvzsRirh6_EjhTPc|79, 11th Cross Rd, Binnamangala, Hoysala Nagar, Indira Nagar, Bengaluru, Karnataka 560038, India
114|iTabs|http://startupgoa.org/company/iTabs/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4936157, 'lng': 73.8191932}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4922667197085, 'lng': 73.81784421970849}, 'northeast': {'lat': 15.4949646802915, 'lng': 73.82054218029151}}}, 'address_components': [{'types': ['neighborhood', 'political'], 'long_name': 'Greenland Colony', 'short_name': 'Greenland Colony'}, {'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJKWZyRY3AvzsR9rTrrMULM5E', 'formatted_address': 'Greenland Colony, Panaji, Goa 403001, India'}]|15.4936157|73.8191932|ChIJKWZyRY3AvzsR9rTrrMULM5E|Greenland Colony, Panaji, Goa 403001, India
